DQy0uYB0kym-s3oZZRxs5Q,house-of-pancakes-san-francisco,House Of Pancakes,https://s3-media3.fl.yelpcdn.com/bphoto/VCnTMGbTTPCH3nXWM-RqxQ/o.jpg,https://www.yelp.com/biz/house-of-pancakes-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,921,"chinese,noodles,taiwanese,",4,,$,+14156818388,37.742904,-122.476349,"937 Taraval St,San Francisco, CA 94116",0
UGKNNQ6bjL-ZttHSdZISfA,blackwood-san-francisco-3,Blackwood,https://s3-media1.fl.yelpcdn.com/bphoto/iGFbolyCPXaFaHhLNql88Q/o.jpg,https://www.yelp.com/biz/blackwood-san-francisco-3?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1508,"thai,breakfast_brunch,asianfusion,",4,"restaurant_reservation,pickup,delivery",$$,+14159319663,37.800591,-122.438832,"2150 Chestnut St,San Francisco, CA 94123",0
8kck3-K4zYKTJbJko0JlXQ,farmhouse-kitchen-thai-cuisine-san-francisco,Farmhouse Kitchen Thai Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/AC0JE-nnMd-Ai3SlA7IPfg/o.jpg,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,2096,"thai,comfortfood,",4,"restaurant_reservation,pickup,delivery",$$,+14158142920,37.7602179,-122.4110749,"710 Florida St,San Francisco, CA 94110",0
ZoZjbOYR-apY8XvommlNUA,the-house-san-francisco,The House,https://s3-media2.fl.yelpcdn.com/bphoto/UzrNIkdGTZ1-cXuQDsKUmA/o.jpg,https://www.yelp.com/biz/the-house-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,4680,"asianfusion,",4.5,restaurant_reservation,$$$,+14159868612,37.79851,-122.40706,"1230 Grant Ave,San Francisco, CA 94133",0
XQLmEdXoMzOpffwoFaBtaQ,kitchen-story-san-francisco,Kitchen Story,https://s3-media2.fl.yelpcdn.com/bphoto/s03_G5k_GvH9P-rfIAtqhQ/o.jpg,https://www.yelp.com/biz/kitchen-story-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,3140,"breakfast_brunch,asianfusion,newamerican,",4,"restaurant_reservation,pickup",$$,+14155254905,37.7642352,-122.4306936,"3499 16th St,San Francisco, CA 94114",0
XhbkZ-5nUJ3bRy7uKPx7iQ,mr-szechuan-san-francisco,Mr Szechuan,https://s3-media1.fl.yelpcdn.com/bphoto/CQp3RxvoIlxyhu65qAxquA/o.jpg,https://www.yelp.com/biz/mr-szechuan-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,151,"chinese,bubbletea,shavedice,",4.5,"restaurant_reservation,delivery,pickup",$$,+14157538788,37.74331,-122.47544,"890 Taraval St,San Francisco, CA 94116",0
r2jiJk3yivcLkWSSYELGcA,tataki-san-francisco,Tataki,https://s3-media2.fl.yelpcdn.com/bphoto/fc3n53gUq5lZ_gD1VjUJ8Q/o.jpg,https://www.yelp.com/biz/tataki-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,1254,"sushi,bars,",4,restaurant_reservation,$$,+14159311182,37.7878390504557,-122.441227674274,"2827 California St,San Francisco, CA 94115",0
4KfQnlcSu4bbTqnvGdGptw,beretta-san-francisco,Beretta,https://s3-media1.fl.yelpcdn.com/bphoto/RsCeyBgtnXpmN9YTKEIvWg/o.jpg,https://www.yelp.com/biz/beretta-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,3517,"italian,pizza,breakfast_brunch,",4,restaurant_reservation,$$,+14156951199,37.75384,-122.42055,"1199 Valencia St,San Francisco, CA 94110",0
Y3nxgEoxwFJ5miacMzYNXg,hook-fish-san-francisco-4,Hook Fish,https://s3-media3.fl.yelpcdn.com/bphoto/f1t0l-gKYDwLPjM9x0YgmQ/o.jpg,https://www.yelp.com/biz/hook-fish-san-francisco-4?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,439,"seafood,tacos,",4.5,,$$,,37.7623772,-122.5065697,"4542 Irving St,San Francisco, CA 94122",0
ZPsuN4ON2TWD1bhuMjyMQQ,gai-chicken-rice-san-francisco,Gai Chicken Rice,https://s3-media1.fl.yelpcdn.com/bphoto/qEzS8Z3Lfn2hMYobzm_MOQ/o.jpg,https://www.yelp.com/biz/gai-chicken-rice-san-francisco?adjust_creative=g_McZ7E3oQ1E479w37Wdag&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g_McZ7E3oQ1E479w37Wdag,161,"thai,vietnamese,singaporean,",4.5,"pickup,delivery",$$,+14155350451,37.7642,-122.42998,"3463 16th St,San Francisco, CA 94114",0
